"ExternalRiskEstimate","NetFractionRevolvingBurden","AverageMInFile","PercentTradesWBalance","PercentTradesNeverDelq","MSinceMostRecentInqexcl7days","RiskPerformance"
0.65,0.00455994194373488,74,0.993968811810482,0.990477068827022,0,0
0.65,0.27,96,0.87,0.89,0,0
0.62,0.68,53,0.89,0.87,0,0
0.67,0.68,47,0.990271038645878,0.995049429093488,0,0
0.85,0.1,100,0.5,0.999381584404036,0,1
0.72,0.8,78,0.6,0.88,0,1
0.55,0.84,97,0.86,0.78,0,0
0.84,0.11,71,0.86,0.95,0,1
0.66,0.5,97,0.997010840862058,0.88,0,0
0.8,0.13,111,0.5,0.92,0,0
0.68,0.59,103,0.63,0.84,0,0
0.58,0.71,41,0.995676623613108,0.994092584706377,0,0
0.54,0.33,45,0.86,0.5,0,1
0.81,0.28,54,0.67,0.992712251082994,0,0
0.79,0.02,59,0.6,0.9945342742512,0,1
0.74,0.33,74,0.69,0.95,0,0
0.66,0.76,70,0.9,0.92,0,0
0.56,0.32,145,0.43,0.78,0,1
0.74,0.38,107,0.87,0.998254218073562,0,0
0.78,0.03,56,0.64,0.87,0,0
0.89,0.02,106,0.993516235172283,0.992113090930507,0,1
0.68,0.9,89,0.86,0.993448005891405,0,1
0.64,0.64,31,0.993552444726229,0.990203784829937,0,0
0.73,0.998503000740893,73,0.998428756156936,0.91,0,0
0.74,0.17,91,0.75,0.79,0,1
0.67,0.55,16,0.990554430724587,0.993986264478881,0,0
0.7,0.29,59,0.43,0.99853995005833,0,1
0.66,0.99760009523714,122,0.991080727919471,0.89,0,1
0.84,0.1,75,0.71,0.993499786132015,0,1
0.85,0.01,109,0.43,0.998150913738646,0,1
0.84,0.06,94,0.33,0.97,0,0
0.69,0.28,103,0.9,0.85,0,1
0.58,0.6,92,0.85,0.87,0,0
0.79,0.09,70,0.42,0.992342898864299,0,1
0.79,0.00870205156505108,117,0.33,0.5,0,0
0.88,0.03,147,0.78,0.96,0,1
0.64,0.7,35,0.78,0.990856062830426,0,0
0.7,0.27,105,0.88,0.87,0,1
0.6,0.5,57,0.9,0.92,0,0
0.75,0.57,91,0.78,0.996696327326354,0,0
0.88,0.00490852702176198,91,0.33,0.995071662305854,0,1
0.77,0.29,83,0.54,0.96,0,0
0.61,0.8,57,0.88,0.88,0,0
0.76,0.13,38,0.36,0.94,0,0
0.8,0.34,164,0.75,0.990394947165623,0,1
0.67,0.00922940805787221,45,0.991548875987064,0.76,0,0
0.65,0.46,68,0.85,0.89,0,1
0.74,0.48,65,0.81,0.96,0,0
0.86,0.21,143,0.992585471461061,0.991941356181633,0,1
0.71,0.75,104,0.81,0.98,0,1
0.74,0.42,140,0.69,0.89,0,0
0.61,0.78,87,0.73,0.93,0,0
0.64,0.00175891584716737,109,0.997579490067437,0.8,0,0
0.66,0.69,75,0.994244439972099,0.94,0,0
0.77,0.42,121,0.77,0.99492413808126,0,1
0.9,0.02,97,0.71,0.994110254561529,0,1
0.71,0.00746213567676023,101,0.75,0.92,0,0
0.78,0.2,81,0.6,0.997318081909325,0,1
0.74,0.53,83,0.5,0.94,0,0
0.8,0.32,52,0.75,0.99672992435284,0,1
0.74,0.07,80,0.75,0.91,0,0
0.68,0.00924610535148531,63,0.86,0.91,0,0
0.8,0.34,65,0.86,0.997771024536341,0,1
0.66,0.06,146,0.67,0.82,0,0
0.61,0.65,63,0.88,0.78,0,0
0.55,0.69,60,0.89,0.8,0,0
0.89,0.05,119,0.67,0.999309044324327,0,1
0.87,0.00382727949181572,111,0.27,0.97,0,1
0.74,0.03,82,0.43,0.81,0,0
0.82,0.00592484178952873,95,0.38,0.94,0,1
0.57,0.72,197,0.8,0.89,0,0
0.71,0.42,80,0.71,0.92,0,1
0.63,0.51,17,0.992021487625316,0.992358006641734,0,0
0.72,0.7,100,0.86,0.96,0,1
0.81,0.42,61,0.6,0.993665426401421,0,1
0.61,0.53,53,0.81,0.95,0,1
0.61,0.95,86,0.993945800024085,0.5,0,0
0.79,0.15,72,0.63,0.991408224990591,0,0
0.78,0.00689616881078109,54,0.5,0.996352448819671,0,0
0.55,0.36,85,0.77,0.78,0,1
0.74,0.28,79,0.47,0.991486070656683,0,1
0.7,0.51,93,0.7,0.89,0,1
0.42,0.23,66,0.64,0.7,0,1
0.69,0.16,84,0.63,0.89,0,0
0.66,0.47,49,0.64,0.81,0,1
0.73,0.21,29,0.55,0.994022849262692,0,0
0.71,0.52,78,0.83,0.992297174080741,0,1
0.67,0.29,47,0.67,0.86,0,0
0.61,0.8,81,0.78,0.79,0,0
0.72,0.00417392935603857,35,0.993508783881553,0.999206296899356,0,0
0.84,0.00304857237031683,66,0.56,0.99779532533139,0,1
0.72,0.38,53,0.8,0.92,0,1
0.57,0.69,106,0.95,0.98,0,0
0.63,0.66,62,0.73,0.72,0,0
0.65,0.97,115,0.997141259917989,0.994198009301908,0,1
0.56,0.77,92,0.71,0.81,0,0
0.72,0.75,86,0.83,0.995195389396977,0,0
0.54,0.5,58,0.73,0.92,0,1
0.74,0.11,81,0.8,0.96,0,0
0.6,0.71,57,0.995415805303492,0.9,0,0
0.74,0.47,59,0.996211179804523,0.995050818887539,0,0
0.66,0.49,51,0.79,0.993431526364293,0,0
0.61,0.39,87,0.67,0.86,0,0
0.64,0.53,38,0.86,0.999899456154089,0,0
0.87,0.19,65,0.5,0.993067045484204,0,0
0.72,0.67,61,0.997902839058079,0.95,0,0
0.77,0.09,87,0.78,0.990610849226359,0,1
0.62,0.64,70,0.991609751512296,0.6,0,0
0.82,0.45,96,0.83,0.992144423322752,0,1
0.74,0.2,89,0.31,0.97,0,1
0.57,0.62,93,0.64,0.76,0,1
0.63,0.43,37,0.69,0.995341007420793,0,0
0.71,0.7,114,0.88,0.997979140107054,0,1
0.77,0.04,102,0.69,0.91,0,1
0.73,0.7,74,0.994974115621299,0.997725920875091,0,1
0.61,0.41,120,0.71,0.87,0,0
0.62,0.89,30,0.8,0.86,0,0
0.69,0.00477924652397633,85,0.990709667059127,0.995615121792071,0,0
0.64,0.62,83,0.77,0.94,0,1
0.65,0.00270736496662721,12,0.995270477309823,0.991282649354544,0,0
0.58,0.28,71,0.78,0.92,0,0
0.62,0.58,65,0.88,0.85,0,0
0.75,0.44,84,0.77,0.996515285724308,0,0
0.58,0.61,48,0.8,0.8,0,0
0.66,0.99033747284906,82,0.997973029848654,0.82,0,0
0.54,0.87,77,0.99292734921677,0.74,0,0
0.72,0.38,127,0.71,0.95,0,1
0.84,0.16,62,0.79,0.991546839314979,0,1
0.63,0.83,20,0.6,0.8,0,0
0.54,0.79,22,0.990556147438474,0.83,0,0
0.89,0.01,77,0.8,0.992537943888456,0,0
0.61,0.63,99,0.88,0.68,0,0
0.72,0.66,125,0.67,0.95,0,0
0.65,0.53,80,0.9,0.88,0,0
0.73,0.74,66,0.996467009529006,0.996581422546878,0,0
0.69,0.38,90,0.9,0.89,0,0
0.56,0.12,115,0.75,0.74,0,0
0.71,0.01,147,0.64,0.89,0,1
0.57,0.94,133,0.9,0.71,0,0
0.68,0.00519964286824688,67,0.75,0.9,0,0
0.78,0.17,68,0.5,0.99170848997077,0,1
0.72,0.57,69,0.45,0.97,0,1
0.56,0.74,27,0.8,0.999817962660454,0,0
0.68,0.05,114,0.5,0.95,0,0
0.8,0.22,80,0.82,0.990840816127602,0,1
0.74,0.05,67,0.44,0.89,0,1
0.75,0.14,99,0.5,0.93,0,0
0.81,0.03,84,0.36,0.99450962039642,0,1
0.54,0.3,87,0.85,0.78,0,1
0.68,0.66,69,0.91,0.993867568762507,0,0
0.81,0.21,92,0.86,0.995044124065898,0,1
0.74,0.54,52,0.88,0.992203289729077,0,0
0.73,0.31,53,0.54,0.995594709566794,0,0
0.56,0.53,82,0.85,0.88,0,0
0.8,0.00359061749186367,61,0.58,0.96,0,0
0.78,0.21,63,0.997281029969454,0.91,0,0
0.6,0.58,36,0.995887491512112,0.96,0,0
0.87,0.07,88,0.75,0.996501486618072,0,1
0.61,0.997071358221583,25,0.997020547834691,0.89,0,0
0.79,0.2,49,0.75,0.993056798728649,0,1
0.73,0.73,106,0.93,0.95,0,0
0.74,0.8,84,0.85,0.997096683881246,0,1
0.71,0.18,81,0.33,0.87,0,0
0.69,0.00570183997275308,125,0.999018142099958,0.73,0,0
0.75,0.25,98,0.47,0.97,0,1
0.75,0.13,116,0.36,0.990061650513671,0,0
0.67,0.67,117,0.991911820992827,0.92,0,1
0.9,0.02,90,0.5,0.990364856424276,0,1
0.6,0.51,58,0.6,0.78,0,0
0.84,0.32,104,0.56,0.96,0,1
0.8,0.34,34,0.5,0.994913929407485,0,0
0.44,0.58,131,0.79,0.68,0,0
0.6,0.4,85,0.73,0.81,0,0
0.82,0.01,173,0.67,0.93,0,1
0.78,0.21,32,0.5,0.992604626433458,0,0
0.78,0.65,148,0.94,0.990230692739133,0,0
0.59,0.49,13,0.91,0.990556086814031,0,0
0.7,0.81,31,0.994303972495254,0.99747428674018,0,0
0.62,0.54,50,0.83,0.86,0,0
0.62,0.08,70,0.67,0.65,0,0
0.64,0.68,52,0.9,0.95,0,0
0.75,0.05,94,0.44,0.97,0,1
0.82,0.0098945246799849,88,0.38,0.94,0,0
0.84,0.06,113,0.4,0.94,0,1
0.69,0.44,104,0.8,0.995139686791226,0,1
0.88,0.06,104,0.36,0.990946666265372,0,1
0.71,0.42,116,0.75,0.992568126386032,0,0
0.9,0.01,80,0.5,0.999721362537239,0,1
0.78,0.25,95,0.5,0.98,0,1
0.68,0.55,52,0.93,0.88,0,1
0.7,0.69,65,0.71,0.993503334217239,0,0
0.65,0.09,90,0.56,0.94,0,0
0.75,0.46,95,0.67,0.994482909541111,0,1
0.61,0.41,58,0.6,0.7,6,0
0.83,0.08,128,0.47,0.999594448278658,3,1
0.73,0.15,66,0.4,0.86,1,1
0.81,0.05,34,0.64,0.996110695290845,0,0
0.7,0.86,46,0.8,0.94,0,0
0.56,0.82,80,0.75,0.95,17,0
0.65,0.37,80,0.6,0.96,1,0
0.75,0.65,73,0.75,0.96,22,1
0.83,0.38,135,0.76,0.995075181981083,19,0
0.65,0.43,65,0.62,0.992738992625382,0,1
0.62,0.62,74,0.78,0.96,0,0
0.63,0.31,79,0.5,0.82,9,0
0.75,0.57,86,0.83,0.95,6,0
0.87,0.01,79,0.44,0.996671180047561,4,1
0.65,0.33,9,0.89,0.991816315269098,4,0
0.76,0.15,54,0.67,0.9,8,0
0.68,0.54,46,0.63,0.992715015658177,6,0
0.65,0.66,56,0.82,0.96,0,0
0.68,0.0012477680714801,69,0.992506770063192,0.999505446653348,5,0
0.73,0.18,56,0.83,0.994079482343514,5,1
0.82,0.09,54,0.38,0.99282713386463,14,0
0.87,0.03,67,0.67,0.994688837360591,1,1
0.5,0.43,91,0.78,0.86,0,0
0.7,0.03,64,0.5,0.57,4,0
0.87,0.09,163,0.36,0.994104124123696,0,1
0.6,0.991729219940025,40,0.996397064891644,0.94,8,0
0.65,0.66,108,0.73,0.76,5,0
0.68,0.47,58,0.55,0.63,7,0
0.55,0.46,100,0.91,0.89,2,0
0.76,0.14,94,0.5,0.98,3,1
0.78,0.51,63,0.5,0.996085268079769,7,0
0.84,0.16,74,0.71,0.997834286305588,0,1
0.56,0.73,24,0.85,0.993965539243072,4,0
0.65,0.35,50,0.57,0.93,2,0
0.73,0.56,100,0.6,0.95,4,1
0.74,0.23,91,0.56,0.994453727870714,0,1
0.72,0.25,60,0.78,0.91,2,0
0.78,0.09,50,0.75,0.94,0,1
0.61,0.92,78,0.99412532433169,0.93,2,0
0.88,0.00435527690453455,133,0.4,0.998709153421223,7,1
0.67,0.6,92,0.75,0.75,10,0
0.59,0.61,81,0.6,0.9,2,0
0.66,0.23,94,0.75,0.97,0,1
0.63,0.74,58,0.994856727689039,0.89,0,0
0.71,0.49,71,0.82,0.998902618263382,0,0
0.72,0.27,124,0.992792529114522,0.93,3,1
0.72,0.56,49,0.67,0.91,4,0
0.84,0.00128662968985736,157,0.22,0.94,8,1
0.79,0.33,99,0.53,0.995029983669519,14,1
0.56,0.53,76,0.71,0.93,4,0
0.85,0.03,72,0.6,0.93,0,1
0.69,0.17,90,0.8,0.996188113384414,22,1
0.59,0.47,62,0.994728723836597,0.82,0,0
0.75,0.64,74,0.5,0.96,0,0
0.73,0.57,65,0.5,0.994005680361297,0,1
0.69,0.42,39,0.75,0.998793328998145,0,0
0.68,0.16,138,0.43,0.9,8,1
0.7,0.32,61,0.74,0.999380036189687,0,1
0.7,0.43,55,0.994858812235761,0.990829106632154,0,0
0.65,0.93,80,0.6,0.98,2,1
0.77,0.14,69,0.38,0.96,16,1
0.66,0.00999571428168565,68,0.83,0.94,0,0
0.68,0.42,84,0.39,0.97,1,0
0.89,0.00416153185535222,74,0.2,0.991339311967604,1,1
0.92,0.00763709041988477,127,0.25,0.996748905228451,0,1
0.85,0.02,90,0.995232626993675,0.998144181806129,3,1
0.65,0.64,57,0.996815695934929,0.82,7,1
0.83,0.12,105,0.8,0.997453739843331,1,1
0.6,0.26,76,0.89,0.82,4,1
0.67,0.18,78,0.44,0.88,1,1
0.83,0.04,130,0.31,0.95,6,1
0.79,0.16,67,0.4,0.97,4,1
0.77,0.12,130,0.5,0.71,0,1
0.74,0.34,72,0.75,0.95,3,0
0.61,0.79,103,0.997625784121919,0.73,0,0
0.78,0.43,86,0.82,0.990143675082363,4,1
0.78,0.34,83,0.33,0.997664114537183,3,1
0.67,0.4,118,0.88,0.93,2,1
0.91,0.02,81,0.5,0.99676010122057,0,1
0.74,0.63,65,0.67,0.98,2,1
0.63,0.26,99,0.75,0.69,10,0
0.79,0.33,103,0.69,0.999267104528844,1,1
0.62,0.43,95,0.63,0.87,17,0
0.8,0.4,81,0.88,0.990505316900089,6,1
0.72,0.21,69,0.88,0.96,9,1
0.84,0.19,103,0.7,0.997882125030737,4,1
0.82,0.02,103,0.5,0.992182997434866,1,1
0.85,0.1,101,0.8,0.991329047495965,0,0
0.91,0.00317376190796494,89,0.6,0.993074237806723,0,1
0.68,0.62,93,0.6,0.97,0,1
0.78,0.27,73,0.8,0.97,2,0
0.72,0.22,98,0.77,0.97,3,1
0.57,0.22,92,0.67,0.92,1,0
0.79,0.49,106,0.56,0.996575668749865,0,0
0.67,0.37,71,0.46,0.82,0,1
0.89,0.00113105503376573,77,0.44,0.991907515637577,0,1
0.87,0.03,93,0.5,0.990976209584624,0,1
0.87,0.03,73,0.67,0.997239175408613,0,0
0.75,0.02,71,0.5,0.78,0,1
0.65,4.22441842965782e-05,149,0.67,0.76,0,0
0.77,0.22,37,0.64,0.993307314766571,0,1
0.68,0.09,88,0.8,0.95,0,0
0.47,0.77,78,0.86,0.75,0,0
0.9,0.00286982978926972,96,0.36,0.99615001676837,0,1
0.6,0.59,74,0.73,0.95,0,1
0.58,0.06,55,0.6,0.89,1,0
0.77,0.04,174,0.46,0.993068959896918,14,1
0.75,0.21,83,0.5,0.95,3,1
0.55,0.01,103,0.5,0.69,0,0
0.89,0.00758485841564834,93,0.44,0.997331077917479,13,1
0.77,0.000656995461322367,37,0.33,0.75,0,1
0.55,0.16,92,0.56,0.83,3,0
0.85,0.14,94,0.48,0.98,0,1
0.89,0.04,122,0.75,0.991188150511589,4,1
0.81,0.67,94,0.990475927712396,0.999030573235359,2,1
0.76,0.48,86,0.78,0.97,1,1
0.84,0.03,90,0.71,0.95,0,1
0.88,0.0092415319615975,117,0.14,0.999582440762315,20,1
0.68,0.95,110,0.992009329167195,0.86,7,1
0.75,0.66,71,0.73,0.999978493789677,10,1
0.63,0.73,39,0.83,0.999412278493401,8,1
0.67,0.27,87,0.93,0.85,5,0
0.86,0.1,86,0.67,0.992538775980938,0,1
0.86,0.04,108,0.55,0.993570383843035,13,1
0.83,0.00130774453748018,50,0.2,0.93,3,1
0.77,0.01,71,0.86,0.95,8,0
0.74,0.58,113,0.57,0.95,21,1
0.88,0.05,109,0.67,0.998131628022529,0,1
0.64,0.03,102,0.33,0.991558251716196,0,1
0.83,0.00704495199956,107,0.25,0.94,0,1
0.9,0.02,106,0.2,0.996714636010584,12,1
0.82,0.04,104,0.17,0.996387995521072,4,1
0.63,0.92,71,0.996048381086439,0.92,3,0
0.66,0.63,95,0.8,0.998033001348376,0,1
0.7,0.69,74,0.95,0.98,1,0
0.87,0.00115766984177753,122,0.5,0.92,1,1
0.86,0.1,90,0.57,0.997864587409422,0,1
0.68,0.55,104,0.9,0.89,0,1
0.64,0.41,58,0.82,0.89,3,1
0.8,0.23,65,0.67,0.97,11,1
0.65,0.45,77,0.7,0.96,19,1
0.65,0.36,95,0.89,0.85,0,1
0.86,0.11,125,0.55,0.999604261764325,0,1
0.77,0.28,70,0.64,0.98,1,1
0.83,0.26,138,0.43,0.993571992593352,22,0
0.82,0.21,81,0.48,0.992315589732025,1,1
0.78,0.42,113,0.64,0.97,3,1
0.87,0.01,65,0.23,0.990349645314272,0,1
0.85,0.00913679824210703,44,0.5,0.99276130012935,4,0
0.9,0.02,95,0.33,0.99317960531218,4,1
0.91,0.01,104,0.6,0.99030569694005,0,1
0.85,0.19,79,0.57,0.98,0,0
0.84,0.19,50,0.86,0.999326910469681,6,1
0.81,0.2,43,0.67,0.991286061040591,0,1
0.82,0.19,93,0.62,0.992987757613882,18,1
0.67,0.72,101,0.86,0.97,0,1
0.75,0.01,72,0.75,0.992849333528429,20,1
0.87,0.02,173,0.58,0.991373376250267,17,1
0.82,0.37,84,0.71,0.992036763073411,0,1
0.82,0.41,117,0.63,0.996049355585128,0,1
0.88,0.05,184,0.6,0.992768198195845,0,1
0.75,0.31,53,0.8,0.993883372084238,0,1
0.69,0.43,69,0.75,0.992675859872252,0,0
0.69,0.78,84,0.91,0.991435818525497,1,0
0.78,0.01,107,0.67,0.993109650958795,0,1
0.87,0.02,79,0.4,0.992302459275816,8,1
0.86,0.12,127,0.997466020933352,0.994770181549247,0,0
0.71,0.18,69,0.56,0.91,1,1
0.73,0.01,88,0.5,0.92,19,0
0.61,0.8,60,0.83,0.990607497487217,0,0
0.61,0.77,35,0.76,0.991741219169926,10,1
0.6,0.62,83,0.73,0.8,22,1
0.69,0.48,20,0.75,0.990479623600841,1,0
0.87,0.02,52,0.31,0.990409568988252,4,1
0.64,0.4,86,0.6,0.6,0,1
0.69,0.31,39,0.58,0.992858346649446,1,1
0.59,0.63,94,0.999427662747912,0.78,0,0
0.65,0.24,100,0.61,0.96,1,1
0.8,0.21,75,0.6,0.994489928903058,16,1
0.85,0.02,109,0.33,0.86,0,1
0.81,0.04,75,0.57,0.91,14,0
0.58,0.57,99,0.75,0.993168967438396,0,1
0.91,0.01,126,0.75,0.996119425988291,11,1
0.71,0.00715755658689886,58,0.33,0.991361612305045,3,1
0.72,0.00268984333379194,128,0.5,0.999936212014873,3,0
0.81,0.09,71,0.47,0.97,1,0
0.6,0.59,79,0.998665864535142,0.88,5,1
0.79,0.27,79,0.53,0.997920132253785,11,1
0.77,0.06,60,0.63,0.92,5,1
0.79,0.41,112,0.6,0.999057311539073,2,1
0.83,0.33,103,0.71,0.99205979205668,5,0
0.72,0.38,80,0.73,0.94,8,1
0.63,0.12,68,0.47,0.97,3,1
0.75,0.00560855737887323,101,0.75,0.95,3,1
0.73,0.000273314733058214,60,0.67,0.85,8,0
0.85,0.06,82,0.36,0.997161476588808,0,1
0.88,0.1,166,0.44,0.97,17,1
0.8,0.19,98,0.58,0.93,0,1
0.79,0.59,77,0.71,0.995904876892455,0,1
0.8,0.00575792628806084,158,0.5,0.996609463035129,0,1
0.85,0.03,79,0.5,0.991551248887554,0,1
0.85,0.14,141,0.7,0.991171158712823,0,1
0.72,0.15,31,0.88,0.998924879762344,10,1
0.71,0.47,92,0.57,0.990298833579291,7,1
0.82,0.05,68,0.4,0.87,0,1
0.82,0.19,107,0.5,0.990222784336656,0,1
0.65,0.33,36,0.998837420903146,0.75,4,0
0.7,0.21,143,0.75,0.990995441549458,0,0
0.59,0.02,113,0.44,0.83,4,0
0.83,0.07,66,0.8,0.96,10,1
0.92,0.03,154,0.38,0.995574214500375,0,1
0.83,0.06,95,0.87,0.991166256251745,1,1
0.8,0.45,163,0.83,0.99796337058302,17,1
0.84,0.01,28,0.6,0.99199230246013,0,1
0.59,0.998613326614723,90,0.995121425387915,0.85,1,1
0.71,0.33,95,0.83,0.89,1,0
0.84,0.03,92,0.36,0.95,4,1
0.84,0.12,68,0.75,0.993800900890492,0,1
0.91,0.04,102,0.43,0.999865608296823,5,1
0.8,0.14,106,0.54,0.92,0,1
0.65,0.59,86,0.62,0.99319380997913,0,1
0.88,0.05,80,0.67,0.999205641490407,22,1
0.77,0.02,111,0.63,0.89,0,1
0.79,0.01,111,0.3,0.82,1,1
0.77,0.39,107,0.99810139430454,0.992596783586778,1,1
0.73,0.76,75,0.75,0.998482517185621,1,0
0.79,0.35,82,0.36,0.995855764353182,0,1
0.76,0.55,72,0.6,0.86,0,1
0.76,0.65,63,0.999958960341755,0.991879930095747,10,0
0.72,0.53,48,0.992419554530643,0.95,21,0
0.66,0.46,134,0.62,0.9,5,1
0.6,0.6,86,0.85,0.9,4,1
0.75,0.52,39,0.999688116172329,0.990477383083198,12,0
0.67,0.04,36,0.83,0.89,3,0
0.62,0.37,72,0.93,0.97,6,0
0.91,0.00628960726549849,148,0.5,0.991204205069225,0,0
0.63,0.75,100,0.94,0.998073807081673,1,0
0.63,0.68,32,0.999645777281839,0.998816405043472,0,0
0.61,0.997734750497621,32,0.994976804219186,0.99600702264579,0,0
0.65,0.18,28,0.995567313241772,0.996653695804998,0,0
0.57,0.98,52,0.89,0.81,0,0
0.61,0.52,52,0.99545343816746,0.72,0,0
0.7,0.28,37,0.79,0.999555613135453,0,1
0.76,0.56,55,0.999548978616949,0.996917458113749,0,1
0.66,0.56,60,0.71,0.81,0,0
0.66,0.37,72,0.65,0.87,0,0
0.83,0.01,83,0.63,0.992201220733114,0,0
0.71,0.72,82,0.92,0.96,0,0
0.72,0.18,32,0.71,0.990572835388593,0,0
0.6,0.00471288589295,52,0.75,0.997879333337769,0,0
0.72,0.69,105,0.83,0.93,0,1
0.68,0.41,64,0.82,0.9,0,1
0.6,0.35,25,0.72,0.9996082676691,0,0
0.64,0.05,73,0.64,0.85,0,0
0.76,0.06,52,0.83,0.993859371051658,0,0
0.65,0.76,76,0.996844912623055,0.88,0,1
0.82,0.08,101,0.5,0.99653876001481,0,1
0.62,0.56,51,0.75,0.78,0,0
0.6,0.08,64,0.83,0.64,0,0
0.57,0.51,58,0.92,0.92,0,1
0.62,0.68,45,0.87,0.93,0,0
0.59,0.16,85,0.64,0.8,0,0
0.62,0.39,92,0.62,0.82,0,0
0.57,0.93,78,0.86,0.67,0,1
0.61,0.49,62,0.55,0.77,0,0
0.55,0.55,119,0.75,0.64,0,0
0.63,0.3,89,0.86,0.95,0,0
0.74,0.55,58,0.58,0.96,0,0
0.77,0.3,52,0.71,0.993878514175303,0,0
0.88,0.02,87,0.4,0.9,0,0
0.59,0.42,52,0.82,0.79,0,0
0.68,0.27,64,0.997681159810163,0.86,0,0
0.8,0.00917058623861521,20,0.67,0.994285805886611,0,0
0.86,0.09,66,0.57,0.99772694474319,0,0
0.61,0.48,20,0.73,0.995196952132974,0,0
0.57,0.14,73,0.62,0.97,0,0
0.82,0.0041329045011662,87,0.2,0.68,0,0
0.68,0.49,41,0.88,0.995475797827821,0,0
0.41,0.7,85,0.88,0.74,0,0
0.66,0.00760831672698259,80,0.998757206504233,0.67,0,0
0.7,0.41,51,0.62,0.999818621457089,0,0
0.67,0.05,82,0.45,0.72,0,0
0.66,0.48,38,0.83,0.93,0,0
0.59,0.7,35,0.93,0.990232928472105,0,0
0.72,0.00350279720965773,75,0.00375237474450842,0.5,0,1
0.56,0.00515574528137222,30,0.994214746912476,0.67,0,0
0.69,0.52,84,0.81,0.97,0,1
0.57,0.78,69,0.995039885861333,0.73,0,0
0.72,0.85,38,0.995485061432701,0.991873855332378,0,0
0.59,0.54,50,0.63,0.89,0,0
0.66,0.88,70,0.995054666444194,0.96,0,0
0.73,0.33,129,0.69,0.86,0,0
0.54,0.76,55,0.67,0.6,0,0
0.64,0.44,71,0.73,0.73,0,0
0.71,0.23,63,0.71,0.9,0,0
0.89,0.00775598524371162,130,0.00358958608703688,0.991843088953756,0,0
0.87,0.00868113882606849,68,0.33,0.992365115899593,0,1
0.75,0.17,15,0.99169624713948,0.995727289954666,0,0
0.67,0.94,89,0.993381161366124,0.9,0,0
0.69,0.5,32,0.91,0.994634909625165,0,0
0.61,0.999433426414616,28,0.990085591173265,0.8,0,0
0.8,0.23,62,0.83,0.994660304354038,0,1
0.74,0.29,73,0.83,0.93,0,0
0.7,0.00943356386618689,29,0.8,0.88,0,0
0.58,0.36,146,0.75,0.83,0,0
0.65,0.04,71,0.8,0.77,0,0
0.83,0.04,41,0.29,0.998992487271316,0,1
0.76,0.08,98,0.56,0.97,0,1
0.66,0.37,73,0.83,0.88,0,1
0.54,0.21,52,0.5,0.74,0,0
0.57,0.45,61,0.52,0.84,0,0
0.87,0.01,68,0.56,0.99624693912454,0,1
0.61,0.54,65,0.89,0.8,0,0
0.66,0.6,66,0.99787926469231,0.78,0,0
0.69,0.51,84,0.86,0.994015825479291,0,1
0.8,0.03,64,0.56,0.991909402229358,0,1
0.78,0.04,108,0.6,0.82,0,1
0.71,0.64,31,0.75,0.997069519741926,0,0
0.62,0.006002872872632,63,0.999024930589367,0.76,0,0
0.62,0.81,79,0.78,0.72,0,1
0.69,0.47,100,0.995760501101613,0.88,0,0
0.69,0.36,46,0.56,0.86,0,1
0.67,0.69,40,0.43,0.86,0,0
0.6,0.00950434813741595,23,0.6,0.78,0,0
0.6,0.000353585837874562,12,0.995223318601493,0.995259885736741,0,0
0.8,0.48,65,0.5,0.92,0,0
0.64,0.95,26,0.75,0.86,0,1
0.63,0.64,6,0.99979016151512,0.996203235599678,0,0
0.88,0.00115338518284261,102,0.994508080708329,0.99373622814659,0,0
0.7,0.17,53,0.6,0.94,0,0
0.8,0.31,111,0.44,0.96,0,1
0.63,0.82,68,0.998644562785048,0.91,0,0
0.56,0.93,59,0.9,0.8,0,0
0.72,0.09,69,0.46,0.97,0,0
0.54,0.9,67,0.83,0.55,0,0
0.73,0.0058879953273572,87,0.999045994856861,0.9,0,0
0.61,0.81,54,0.995877842772752,0.77,0,0
0.55,0.76,47,0.995546711222269,0.75,0,0
0.92,0.00808094558073208,161,0.5,0.997942135757767,0,1
0.71,0.19,107,0.89,0.995895451123361,0,1
0.81,0.08,83,0.33,0.92,0,1
0.82,0.01,131,0.33,0.94,0,0
0.55,0.00115874470910057,56,0.33,0.56,0,0
0.67,0.1,97,0.67,0.77,0,0
0.66,0.00705300850328058,90,0.33,0.87,0,0
0.66,0.68,81,0.89,0.86,0,0
0.72,0.38,76,0.62,0.996678012399934,0,1
0.69,0.48,73,0.27,0.74,0,0
0.66,0.44,110,0.93,0.93,0,0
0.56,0.49,60,0.67,0.71,0,0
0.6,0.88,59,0.992039699722081,0.96,0,0
0.78,0.09,80,0.64,0.9,0,1
0.82,0.03,77,0.55,0.96,0,1
0.67,0.14,62,0.67,0.89,0,0
0.59,0.83,65,0.91,0.94,0,0
0.65,0.00326313776662573,35,0.992378780846484,0.996486616884358,0,0
0.67,0.38,81,0.83,0.71,0,0
0.56,0.75,25,0.71,0.5,0,0
0.85,0.04,94,0.25,0.99989310036879,0,1
0.63,0.61,87,0.75,0.94,0,0
0.79,0.35,151,0.75,0.9906165968813,0,1
0.78,0.43,90,0.6,0.990364369708113,0,1
0.88,0.14,78,0.67,0.99613026288338,0,1
0.67,0.79,76,0.92,0.97,0,0
0.76,0.13,69,0.75,0.8,0,1
0.82,0.31,158,0.56,0.998258670784999,0,1
